hour,A10,A100-SXM4-80GB,GPU-series-1,H800,GPU-series-2,A800-SXM4-80GB
91,3801.5399999999995,2627.5,754.0,3000.0,622.0,211.0
92,3842.5399999999995,2554.5,754.0,3024.0,547.0,171.0
93,3826.5399999999995,2421.5,754.0,1576.0,556.0,131.0
94,3920.5399999999995,2505.5,754.0,2944.0,559.0,115.0
95,3832.5399999999995,2456.5,755.0,1520.0,551.0,115.0
96,3624.0399999999995,2858.5,700.0,56.0,887.0,131.0
97,3594.0399999999995,2436.5,703.0,56.0,823.0,77.0
98,3611.0399999999995,2496.5,703.0,24.0,375.0,68.0
99,3605.3399999999997,2328.5,703.0,16.0,375.0,75.0
100,3552.9399999999996,2137.5,702.0,24.0,375.0,67.0
101,3618.9399999999996,2035.5,704.0,24.0,375.0,67.0
102,3649.9399999999996,1985.5,703.0,16.0,375.0,67.0
103,3577.9399999999996,1964.5,703.0,8.0,375.0,67.0
104,3654.9399999999996,1966.5,704.0,0.0,375.0,35.0
105,3619.9399999999996,2020.5,704.0,64.0,512.0,35.0
106,3595.9399999999996,2406.5,704.0,104.0,635.0,139.0
107,3545.9399999999996,2501.5,710.0,152.0,849.0,112.0
108,3631.9399999999996,2471.5,708.0,152.0,571.0,77.0
109,3578.9399999999996,2770.5,708.0,232.0,569.0,92.0
110,3568.9399999999996,2751.5,707.0,1560.0,545.0,92.0
111,3555.6399999999994,2785.5,708.0,1620.0,341.0,140.0
112,3577.3399999999992,2899.5,709.0,1568.0,355.0,202.0
113,3617.439999999999,2753.5,718.0,1608.0,578.0,122.0
114,3630.439999999999,2810.5,717.0,1584.0,473.0,111.0
115,3619.939999999999,2733.5,715.0,88.0,665.0,103.0
116,3619.039999999999,2746.5,715.0,144.0,763.0,185.0
117,3616.939999999999,2669.5,717.0,112.0,627.0,121.0
118,3639.539999999999,2614.5,717.0,104.0,774.0,121.0
119,3678.039999999999,2488.5,716.0,56.0,457.0,129.0
120,3574.939999999999,1915.5,722.0,64.0,311.0,81.0
121,3549.539999999999,1863.5,720.0,64.0,376.0,67.0
122,3554.939999999999,1841.5,718.0,64.0,359.0,66.0
123,3530.139999999999,1861.5,717.0,64.0,278.0,65.0
124,3548.039999999999,1835.5,717.0,64.0,278.0,65.0
125,3564.239999999999,1826.5,719.0,64.0,279.0,65.0
126,3563.139999999999,1800.5,717.0,64.0,279.0,65.0
127,3566.039999999999,1841.5,718.0,64.0,279.0,65.0
128,3590.139999999999,1848.5,719.0,64.0,279.0,65.0
129,3598.239999999999,1914.5,719.0,72.0,546.0,49.0
130,3539.039999999999,2120.5,716.0,161.0,706.0,84.0
131,3549.139999999999,2491.5,716.0,126.0,673.0,122.0
132,3655.039999999999,2313.5,719.0,140.0,672.0,89.0
133,3691.039999999999,2285.5,718.0,132.0,829.0,81.0
134,3618.939999999999,2497.5,718.0,282.0,1155.0,113.0
135,3575.039999999999,2406.5,717.0,240.0,1071.0,154.0
136,3575.039999999999,2422.5,746.0,256.0,1069.0,177.0
137,3560.139999999999,2521.5,743.0,176.0,904.0,150.0
138,3551.039999999999,2415.5,744.0,128.0,581.0,94.0
139,3568.139999999999,2461.5,749.0,96.0,787.0,83.0
140,3542.239999999999,2532.5,743.0,104.0,1029.0,88.0
141,3544.139999999999,2475.5,743.0,104.0,800.0,96.0
142,3555.039999999999,2471.5,744.0,160.0,781.0,90.0
143,3555.239999999999,2470.5,745.0,80.0,762.0,90.0
144,3511.839999999999,2117.5,741.0,4232.0,310.0,28.0
145,3521.7899999999986,2123.5,741.0,1416.0,284.0,27.0
146,3516.7399999999984,2029.5,741.0,1408.0,281.0,27.0
147,3502.9399999999982,1961.5,743.0,1408.0,409.0,27.0
148,3521.8399999999983,1965.5,743.0,1408.0,281.0,27.0
149,3498.8399999999983,1934.5,742.0,1408.0,281.0,26.0
150,3509.8399999999983,1892.5,745.0,1408.0,401.0,26.0
151,3616.9399999999982,1908.5,744.0,1408.0,281.0,26.0
152,3533.8399999999983,1972.5,744.0,1408.0,289.0,26.0
153,3531.8399999999983,1922.5,743.0,1456.0,378.0,42.0
154,3451.9399999999982,2149.5,744.0,1472.0,317.0,73.0
155,3401.8399999999983,2474.5,744.0,1592.0,764.0,155.0
156,3418.039999999998,2370.5,743.0,1536.0,670.0,92.0
157,3421.8399999999983,2367.5,746.0,1624.0,778.0,84.0
158,3440.039999999998,2509.5,748.0,1552.0,738.0,194.0
159,3423.039999999998,2567.5,747.0,1672.0,740.0,137.0
160,3438.039999999998,2611.5,745.0,1800.0,938.0,115.0
161,3452.039999999998,2515.5,748.0,1672.0,734.0,153.0
162,3508.039999999998,2383.5,741.0,1600.0,722.0,162.0
163,3500.139999999998,2614.5,741.0,1592.0,933.0,166.0
164,3487.839999999998,2623.5,744.0,1712.0,742.0,170.0
165,3483.839999999998,2701.5,746.0,1640.0,714.0,194.0
166,3485.839999999998,2539.5,745.0,1584.0,987.0,138.0
167,3484.939999999998,2457.5,747.0,1560.0,813.0,210.0
168,3438.6399999999976,2001.5,742.0,1416.0,379.0,74.0
169,3456.3399999999974,1919.5,742.0,1416.0,570.0,74.0
170,3466.2399999999975,1829.5,742.0,1408.0,476.0,65.0
171,3461.2399999999975,1857.5,742.0,1408.0,483.0,73.0
172,3466.3399999999974,1892.5,743.0,1408.0,658.0,73.0
173,3461.3399999999974,1827.5,742.0,1408.0,546.0,73.0
174,3467.3399999999974,1796.5,742.0,1408.0,490.0,73.0
175,3486.3399999999974,1820.5,742.0,1408.0,658.0,73.0
176,3483.2399999999975,1888.5,742.0,1408.0,540.0,73.0
177,3478.8399999999974,1945.5,742.0,1424.0,520.0,73.0
178,3475.6399999999976,2083.5,741.0,1496.0,688.0,105.0
179,3483.2399999999975,2149.5,743.0,1640.0,539.0,81.0
180,3485.1399999999976,2155.5,744.0,1472.0,451.0,97.0
181,3492.439999999998,2151.5,744.0,1584.0,443.0,105.0
182,3491.339999999998,2279.5,745.0,1704.0,285.0,121.0
183,3511.339999999998,2413.5,745.0,1608.0,282.0,121.0
184,3510.439999999998,2522.5,747.0,1440.0,301.0,127.0
185,3508.339999999998,2433.5,748.0,1480.0,298.0,147.0
186,3540.439999999998,2445.5,840.0,1520.0,512.0,110.0
187,3536.439999999998,2352.5,744.0,1520.0,515.0,78.0
188,3522.439999999998,2289.5,744.0,1520.0,635.0,78.0
189,3557.339999999998,2284.5,742.0,1512.0,979.0,78.0
190,3558.439999999998,2246.5,745.0,1504.0,661.0,78.0
191,3570.339999999998,2241.5,745.0,1496.0,910.0,78.0
192,3507.439999999998,2090.5,744.0,1440.0,1306.0,67.0
193,3586.339999999998,1947.5,744.0,1440.0,1258.0,67.0
194,3466.439999999998,1852.5,744.0,1408.0,426.0,66.0
195,3491.5399999999977,1842.5,745.0,1408.0,426.0,66.0
196,3483.339999999998,1836.5,745.0,1408.0,426.0,66.0
197,3433.439999999998,1840.5,743.0,1408.0,426.0,66.0
198,3447.5399999999977,1839.5,744.0,1408.0,426.0,66.0
199,3491.439999999998,1869.5,745.0,1408.0,426.0,66.0
200,3431.439999999998,1934.5,746.0,1408.0,426.0,66.0
201,3409.5399999999977,1937.5,745.0,1408.0,429.0,66.0
202,3410.439999999998,1921.5,744.0,1408.0,436.0,66.0
203,3423.6399999999976,1913.5,745.0,1408.0,450.0,66.0
204,3438.439999999998,2233.5,745.0,1472.0,452.0,82.0
205,3437.5399999999977,2152.5,744.0,1472.0,464.0,82.0
206,3441.439999999998,2143.5,745.0,1464.0,464.0,82.0
207,3428.439999999998,2187.5,744.0,1448.0,462.0,90.0
208,3431.439999999998,2149.5,743.0,1432.0,461.0,90.0
209,3435.439999999998,2186.5,745.0,1440.0,462.0,90.0
210,3437.339999999998,2123.5,744.0,1472.0,649.0,90.0
211,3442.439999999998,2136.5,742.0,1448.0,634.0,90.0
212,3445.239999999998,2078.5,742.0,1416.0,635.0,90.0
213,3447.339999999998,2069.5,744.0,1440.0,766.0,74.0
214,3443.5399999999977,2073.5,745.0,1464.0,699.0,74.0
