submit_hour,jobs,gpu_seconds,gpu_demand
2940,91,49744719.0,721.0
2941,112,5647283.0,805.0
2942,168,22014301.0,1029.0
2943,222,36880391.4,1677.8
2944,253,36553711.4,1727.1
2945,170,31542188.0,1625.0
2946,94,23823401.0,522.0
2947,159,60369506.0,1995.0
2948,198,41021417.0,1401.0
2949,103,13924913.5,639.5
2950,76,7136149.0,269.0
2951,137,2581824.0,826.0
2952,73,30089168.0,876.0
2953,61,5687804.5,229.5
2954,38,291409.0,140.0
2955,45,648425.0,229.0
2956,51,1164779.0,268.0
2957,21,5907742.0,61.0
2958,23,1947424.5,216.5
2959,44,6382276.0,117.0
2960,44,1891793.0,170.0
2961,51,1284085.0,238.0
2962,157,20645702.8,1448.9
2963,248,20424680.4,1362.9
2964,174,4213539.3,1094.0
2965,82,23345196.5,407.0
2966,113,15001324.0,2394.6
2967,163,16052378.9,2282.9
2968,138,24713240.0,1621.0
2969,169,42733987.7,1869.0
2970,128,31743925.8,781.1
2971,105,24478872.0,1238.0
2972,109,66006368.0,1426.0
2973,129,98681961.8,810.9
2974,104,55171311.0,1329.0
2975,180,16489549.700000001,378.4
2976,232,29946138.8,544.6
2977,211,19755409.599999998,300.5
2978,221,8136174.899999999,119.0
2979,219,5207007.4,178.4
2980,200,3089186.9,173.1
2981,208,12515819.1,173.9
2982,215,27151264.8,542.8
2983,223,7839672.6,179.6
2984,223,1245836.2,147.1
2985,232,4474195.899999999,685.1
2986,321,84415763.5,1901.8
2987,194,13022439.5,1307.7
2988,97,19943004.0,1355.0
2989,93,16336050.0,1048.0
2990,161,68308035.6,1287.3
2991,117,22518865.2,1318.8
2992,127,100255311.0,877.0
2993,110,45073113.7,1498.0
2994,73,15341076.3,996.3
2995,99,15327957.0,430.0
2996,103,99438629.0,452.0
2997,90,33918040.7,1083.3
2998,52,5905297.0,277.0
2999,88,99665259.0,1278.0
3000,86,38007473.0,511.0
3001,53,34205765.0,538.0
3002,40,9232192.0,124.0
3003,22,961279.0,64.0
3004,23,17988087.0,39.0
3005,26,2250572.0,65.0
3006,34,3389158.0,85.0
3007,40,9690109.0,92.0
3008,50,6778073.0,261.0
3009,62,10922721.0,572.0
3010,131,16293321.5,776.6
3011,188,54296409.2,1617.3
3012,78,35965210.0,890.0
3013,104,120329613.0,973.0
3014,120,41660597.0,840.0
3015,107,19065725.5,653.1
3016,101,34037799.0,514.0
3017,144,33557411.2,964.1
3018,62,29127404.8,624.7
3019,106,12628350.0,976.0
3020,115,68059120.0,903.0
3021,82,21780862.6,320.6
3022,92,31945238.5,382.0
3023,99,29558177.7,586.6
3024,96,65560655.7,372.1
3025,45,30797777.0,196.0
3026,27,9680674.5,93.5
3027,25,5975217.3,46.3
3028,21,974294.0,105.0
3029,19,3632756.0,33.0
3030,27,3836075.0,54.0
3031,43,927362.6,44.6
3032,97,7877991.5,152.1
3033,60,6663045.0,334.0
3034,122,30879873.5,1017.3
3035,149,21729117.0,706.0
3036,89,42167469.0,1023.0
3037,86,94446208.0,671.2
3038,128,33073201.5,675.0
3039,116,26245045.5,726.8
3040,135,31920986.0,704.0
3041,171,126203038.7,1574.0
3042,87,4206461.8,274.8
3043,70,13362336.0,318.0
3044,143,162757649.8,640.0
3045,74,29046991.6,175.4
3046,89,3173619.6,263.0
3047,59,22285062.1,163.6
3048,58,26324193.0,151.0
3049,52,24852504.0,174.0
3050,40,34673976.0,79.0
3051,53,44317997.0,545.0
3052,55,9395192.0,194.0
3053,71,31338092.0,320.0
3054,57,30298632.0,241.0
3055,56,9714841.0,167.0
3056,91,8292460.199999999,164.8
3057,96,3905897.5,175.7
3058,48,9228635.0,143.0
3059,43,21149109.0,169.0
3060,51,22009382.0,271.0
3061,75,4386712.0,202.0
3062,51,19419839.0,99.0
3063,94,29699728.0,412.0
3064,90,13693971.0,296.0
3065,80,5560880.0,511.0
3066,41,7227942.0,146.0
3067,35,737682.0,231.0
3068,61,44776515.0,888.0
3069,58,12404201.0,196.0
3070,55,5691022.0,1255.0
3071,36,13373609.0,202.0
3072,70,146182612.0,805.0
3073,49,11367256.0,291.0
3074,58,7269010.0,408.0
3075,61,4866098.0,271.0
3076,46,4765801.0,136.0
3077,42,4934976.0,119.0
3078,26,264451.0,35.0
3079,44,1901586.0,65.0
3080,30,773742.0,52.0
3081,27,1769157.0,173.0
3082,48,15684229.0,152.0
3083,58,65473449.5,254.9
3084,81,71579126.0,873.3
3085,67,11689125.0,349.0
3086,38,4227065.0,146.0
3087,53,9611250.0,167.0
3088,40,4731301.0,87.0
3089,50,10658040.0,105.0
3090,47,804388.0,117.0
3091,69,9667982.6,211.6
3092,58,1996182.0,152.0
3093,45,4517480.0,93.0
3094,83,3027527.0,545.0
3095,77,3294660.0,334.0
3096,54,26235973.0,109.0
3097,48,27133948.9,371.1
3098,46,9030856.0,186.0
3099,45,21127012.0,206.0
3100,42,1213290.5,105.3
3101,36,18298325.0,58.0
3102,39,6288247.0,104.0
3103,56,7692047.0,221.0
3104,102,10450616.0,488.0
3105,60,36756489.0,689.0
3106,179,17419670.0,979.0
3107,194,52960639.0,1194.0
3108,100,17537479.0,402.0
3109,110,12813042.0,699.0
3110,132,41564652.0,1450.0
3111,201,35657927.0,1758.0
3112,188,74263546.0,1424.0
3113,156,13576306.0,929.0
3114,74,31975315.0,790.0
3115,113,39136209.0,1056.0
3116,127,43977355.0,1034.0
3117,90,31370436.0,816.0
3118,75,29393115.0,402.0
3119,62,3612413.0,319.0
3120,79,26009424.9,526.3
3121,50,18269888.0,219.0
3122,108,20034212.0,593.0
3123,47,56094638.0,96.0
3124,31,9492380.0,99.0
3125,34,7184904.0,168.0
3126,28,12507275.0,65.0
3127,37,5250200.0,51.0
3128,39,1964369.0,96.0
3129,52,9743769.0,253.0
3130,146,72855342.0,2071.0
3131,150,41327083.0,1296.8
3132,91,30422030.0,619.0
3133,70,26185505.0,579.0
3134,105,11748599.0,422.0
3135,136,92172188.0,604.0
3136,119,18343142.0,417.0
3137,115,72986132.0,590.0
3138,71,22910462.0,300.0
3139,112,14752948.0,542.0
3140,101,23556100.0,721.0
3141,64,13038473.0,263.0
3142,72,20917925.0,424.0
3143,53,25641794.0,637.0
3144,62,60935432.0,183.0
3145,37,23754137.0,148.0
3146,23,2925936.5,50.3
3147,49,12708017.0,200.0
3148,46,10782583.0,263.0
3149,50,44456404.0,115.0
3150,26,6188479.0,27.0
3151,79,24706176.0,279.0
3152,62,16202486.0,284.0
3153,61,58626203.0,482.0
3154,125,43639374.0,1439.0
3155,99,48780730.0,1431.0
3156,61,21184059.0,668.0
3157,73,14461107.0,1448.0
3158,103,31007734.0,1419.0
3159,98,36150145.0,1655.0
3160,132,69205393.0,1503.5
3161,131,34390622.0,2727.0
3162,93,40990257.0,3393.0
3163,97,11498024.0,2621.0
3164,120,74667305.4,5273.4
3165,53,13871580.0,996.0
3166,57,12692713.0,3871.0
3167,75,49254722.5,4063.3
3168,59,44725772.1,3049.9
3169,45,106907266.0,1115.0
3170,28,5121254.0,255.0
3171,21,4531721.0,43.0
3172,34,6770942.0,141.0
3173,17,1522356.5,47.5
3174,18,2369384.0,24.0
3175,24,12295665.0,1068.0
3176,12,101098.0,12.0
3177,37,1929165.0,197.0
3178,90,14839229.0,2867.0
3179,97,45680967.0,2020.0
3180,55,29991426.5,302.5
3181,46,15745466.0,273.0
3182,99,10816570.9,822.8
3183,105,26201701.0,1477.0
3184,134,103452172.2,2401.0
3185,130,25666283.5,1107.7
3186,50,16055893.7,1452.7
3187,88,22810204.0,1936.5
3188,84,18450066.3,2680.1
3189,61,21959113.8,2633.3
3190,39,7019972.0,2227.0
3191,25,4386768.0,1210.0
3192,56,118458278.0,1213.0
3193,24,8436319.0,161.0
3194,29,3290303.0,328.0
3195,16,9137193.0,59.0
3196,11,8834525.0,19.0
